"lat","lon","year","mean"
40,7,1999,17.75
40,7,2000,17.96
40,7,2001,17.97
40,7,2002,17.37
40,7,2003,17.97
40,7,2004,17.51
40,7,2005,17.33
40,7,2006,18.2
40,7,2007,17.88
40,8,1983,17.8
40,8,1984,16.47
40,8,1985,16.82
40,8,1986,16.91
40,8,1987,17.11
40,8,1988,17.37
40,8,1989,17.24
40,8,1990,17.41
40,8,1991,16.87
40,8,1992,17.09
40,8,1993,17.05
40,8,1994,18.27
40,8,1995,17.04
40,8,1996,16.96
40,8,1997,17.77
40,8,1998,16.89
40,8,1999,17.48
40,8,2000,17.67
40,8,2001,17.84
40,8,2002,17.06
40,8,2003,17.71
40,8,2004,17.23
40,8,2005,16.78
40,8,2006,17.79
40,8,2007,17.69
40,9,1983,18.04
40,9,1984,16.92
40,9,1985,16.97
40,9,1986,17.18
40,9,1987,17.3
40,9,1988,17.64
40,9,1989,17.33
40,9,1990,17.63
40,9,1991,17.26
40,9,1992,17.6
40,9,1993,17.58
40,9,1994,18.63
40,9,1995,17.44
40,9,1996,17.39
40,9,1997,18.13
40,9,1998,17.37
40,9,1999,17.82
40,9,2000,18.01
40,9,2001,18.21
40,9,2002,17.46
40,9,2003,17.93
40,9,2004,17.64
40,9,2005,17.38
40,9,2006,18.23
40,9,2007,18.02
40,10,1983,18.44
40,10,1984,17.51
40,10,1985,17.32
40,10,1986,17.7
40,10,1987,17.67
40,10,1988,18.02
40,10,1989,17.66
40,10,1990,18.05
40,10,1991,17.72
40,10,1992,18.13
40,10,1993,18.15
40,10,1994,19.04
40,10,1995,17.93
40,10,1996,17.85
40,10,1997,18.53
40,10,1998,17.89
40,10,1999,18.22
40,10,2000,18.41
40,10,2001,18.55
40,10,2002,17.88
40,10,2003,18.21
40,10,2004,18.03
40,10,2005,17.99
40,10,2006,18.73
40,10,2007,18.46
40,11,1983,18.77
40,11,1984,17.86
40,11,1985,17.73
40,11,1986,18.13
40,11,1987,18.01
40,11,1988,18.26
40,11,1989,17.98
40,11,1990,18.38
40,11,1991,17.93
40,11,1992,18.35
40,11,1993,18.37
40,11,1994,19.31
40,11,1995,18.08
40,11,1996,17.94
40,11,1997,18.65
40,11,1998,18.1
40,11,1999,18.41
40,11,2000,18.57
40,11,2001,18.6
40,11,2002,18.03
40,11,2003,18.31
40,11,2004,18.1
40,11,2005,18.12
40,11,2006,18.9
40,11,2007,18.73
40,12,1983,18.8
40,12,1984,17.94
40,12,1985,18.01
40,12,1986,18.29
40,12,1987,18.1
40,12,1988,18.3
40,12,1989,18.11
40,12,1990,18.54
40,12,1991,17.93
40,12,1992,18.36
40,12,1993,18.36
40,12,1994,19.31
40,12,1995,17.94
40,12,1996,17.74
40,12,1997,18.53
40,12,1998,18.02
40,12,1999,18.35
40,12,2000,18.51
40,12,2001,18.42
40,12,2002,17.96
40,12,2003,18.21
40,12,2004,17.91
40,12,2005,17.93
40,12,2006,18.81
40,12,2007,18.63
40,13,1983,18.07
40,13,1984,17.25
40,13,1985,17.55
40,13,1986,17.61
40,13,1987,17.48
40,13,1988,17.79
40,13,1989,17.56
40,13,1990,18.14
40,13,1991,17.22
40,13,1992,17.85
40,13,1993,17.85
40,13,1994,18.72
40,13,1995,17.28
40,13,1996,17.04
40,13,1997,17.98
40,13,1998,17.36
40,13,1999,17.75
40,13,2000,17.94
40,13,2001,18.01
40,13,2002,17.51
40,13,2003,18
40,13,2004,17.5
40,13,2005,17.23
40,13,2006,18.2
40,13,2007,18.27
40,14,1983,17.67
40,14,1984,16.92
40,14,1985,17.35
40,14,1986,17.3
40,14,1987,17.22
40,14,1988,17.56
40,14,1989,17.26
40,14,1990,17.99
40,14,1991,16.84
40,14,1992,17.6
40,14,1993,17.73
40,14,1994,18.44
40,14,1995,17.05
40,14,1996,16.77
40,14,1997,17.75
40,14,1998,17.21
40,14,1999,17.59
40,14,2000,17.83
40,14,2001,17.97
40,14,2002,17.43
40,14,2003,18.06
40,14,2004,17.44
40,14,2005,17.1
40,14,2006,17.95
40,14,2007,18.14
40,15,1983,17.41
40,15,1984,16.6
40,15,1985,17.08
40,15,1986,16.96
40,15,1987,17.07
40,15,1988,17.33
40,15,1989,16.91
40,15,1990,17.82
40,15,1991,16.43
40,15,1992,17.31
40,15,1993,17.59
40,15,1994,18.22
40,15,1995,16.83
40,15,1996,16.49
40,15,1997,17.36
40,15,1998,17.13
40,15,1999,17.48
40,15,2000,17.63
40,15,2001,17.83
40,15,2002,17.16
40,15,2003,17.77
40,15,2004,17.23
40,15,2005,16.86
40,15,2006,17.53
40,15,2007,17.85
40,16,1983,17.42
40,16,1984,16.55
40,16,1985,17
40,16,1986,16.88
40,16,1987,17.13
40,16,1988,17.26
40,16,1989,16.74
40,16,1990,17.74
40,16,1991,16.31
40,16,1992,17.26
40,16,1993,17.62
40,16,1994,18.24
40,16,1995,16.82
40,16,1996,16.48
40,16,1997,17.13
40,16,1998,17.27
40,16,1999,17.6
40,16,2000,17.59
40,16,2001,17.78
40,16,2002,17.08
40,16,2003,17.48
40,16,2004,17.2
40,16,2005,16.83
40,16,2006,17.31
40,16,2007,17.75
40,17,1983,18.19
40,17,1984,17.67
40,17,1985,17.95
40,17,1986,18.01
40,17,1987,17.92
40,17,1988,18.05
40,17,1989,17.56
40,17,1990,18.26
40,17,1991,17.43
40,17,1992,18.38
40,17,1993,18.6
40,17,1994,19.2
40,17,1995,17.85
40,17,1996,17.73
40,17,1997,18.13
40,17,1998,18.36
40,17,1999,18.8
40,17,2000,18.73
40,17,2001,18.76
40,17,2002,18.49
40,17,2003,18.41
40,17,2004,18.53
40,17,2005,18.3
40,17,2006,18.55
40,17,2007,18.85
40,18,1983,17.71
40,18,1984,17.36
40,18,1985,17.7
40,18,1986,17.63
40,18,1987,17.44
40,18,1988,17.56
40,18,1989,17.2
40,18,1990,17.85
40,18,1991,16.88
40,18,1992,17.76
40,18,1993,17.87
40,18,1994,18.77
40,18,1995,17.49
40,18,1996,17.12
40,18,1997,17.36
40,18,1998,17.76
40,18,1999,18.01
40,18,2000,18
40,18,2001,17.97
40,18,2002,17.92
40,18,2003,17.75
40,18,2004,17.7
40,18,2005,17.41
40,18,2006,17.62
40,18,2007,17.99
40,19,1983,15.47
40,19,1984,15.23
40,19,1985,15.65
40,19,1986,15.37
40,19,1987,15.29
40,19,1988,15.41
40,19,1989,15.15
40,19,1990,15.96
40,19,1991,14.61
40,19,1992,15.38
40,19,1993,15.45
40,19,1994,16.69
40,19,1995,15.09
40,19,1996,14.68
40,19,1997,14.84
40,19,1998,15.2
40,19,1999,15.53
40,19,2000,15.54
40,19,2001,15.62
40,19,2002,15.43
40,19,2003,15.44
40,19,2004,15.11
40,19,2005,14.62
40,19,2006,14.81
40,19,2007,15.46
40,20,1983,13.23
40,20,1984,13.05
40,20,1985,13.42
40,20,1986,13.1
40,20,1987,13.12
40,20,1988,13.3
40,20,1989,13.06
40,20,1990,14.04
40,20,1991,12.32
40,20,1992,13.14
40,20,1993,13.15
40,20,1994,14.56
40,20,1995,12.78
40,20,1996,12.38
40,20,1997,12.48
40,20,1998,12.8
40,20,1999,13.21
40,20,2000,13.22
40,20,2001,13.4
40,20,2002,13.13
40,20,2003,13.14
40,20,2004,12.76
40,20,2005,12.09
40,20,2006,12.23
40,20,2007,13.17
40,21,1983,12.32
40,21,1984,12.14
40,21,1985,12.37
40,21,1986,12.17
40,21,1987,12.21
40,21,1988,12.48
40,21,1989,12.21
40,21,1990,13.32
40,21,1991,11.35
40,21,1992,12.31
40,21,1993,12.26
40,21,1994,13.66
40,21,1995,11.95
40,21,1996,11.56
40,21,1997,11.62
40,21,1998,11.98
40,21,1999,12.32
40,21,2000,12.38
40,21,2001,12.6
40,21,2002,12.38
40,21,2003,12.19
40,21,2004,12.04
40,21,2005,11.21
40,21,2006,11.27
40,21,2007,12.41
40,22,1983,13.67
40,22,1984,13.41
40,22,1985,13.59
40,22,1986,13.46
40,22,1987,13.46
40,22,1988,13.82
40,22,1989,13.55
40,22,1990,14.8
40,22,1991,12.63
40,22,1992,13.54
40,22,1993,13.57
40,22,1994,15
40,22,1995,13.33
40,22,1996,12.96
40,22,1997,13.03
40,22,1998,13.4
40,22,1999,13.5
40,22,2000,13.74
40,22,2001,14.03
40,22,2002,13.85
40,22,2003,13.57
40,22,2004,13.63
40,22,2005,12.62
40,22,2006,12.68
40,22,2007,13.96
41,2,1983,15.76
41,2,1984,14.57
41,2,1985,15.16
41,2,1986,15.48
41,2,1987,15.41
41,2,1988,15.96
41,2,1989,16.4
41,2,1990,16.28
41,2,1991,15.44
41,2,1992,15.23
41,2,1993,14.87
41,2,1994,15.85
41,2,1995,15.63
41,2,1996,14.97
41,2,1997,15.79
41,2,1998,15.76
41,2,1999,15.85
41,2,2000,16.26
41,2,2001,16.51
41,2,2002,16.45
41,2,2003,16.28
41,2,2004,15.83
41,2,2005,15.34
41,2,2006,16.79
41,2,2007,16.1
41,3,1983,17.01
41,3,1984,15.85
41,3,1985,16.19
41,3,1986,16.54
41,3,1987,16.46
41,3,1988,16.85
41,3,1989,17.28
41,3,1990,17.28
41,3,1991,16.51
41,3,1992,16.32
41,3,1993,16.05
41,3,1994,16.89
41,3,1995,16.58
41,3,1996,16.09
41,3,1997,16.86
41,3,1998,16.7
41,3,1999,16.94
41,3,2000,17.29
41,3,2001,17.3
41,3,2002,17.3
41,3,2003,17.29
41,3,2004,16.82
41,3,2005,16.5
41,3,2006,17.74
41,3,2007,17.14
41,4,1983,17.34
41,4,1984,16.37
41,4,1985,16.6
41,4,1986,16.95
41,4,1987,16.83
41,4,1988,17.16
41,4,1989,17.52
41,4,1990,17.58
41,4,1991,16.84
41,4,1992,16.69
41,4,1993,16.56
41,4,1994,17.43
41,4,1995,17.01
41,4,1996,16.63
41,4,1997,17.34
41,4,1998,16.86
41,4,1999,17.23
41,4,2000,17.58
41,4,2001,17.41
41,4,2002,17.35
41,4,2003,17.56
41,4,2004,17.05
41,4,2005,16.78
41,4,2006,17.87
41,4,2007,17.4
41,5,1983,17.38
41,5,1984,16.55
41,5,1985,16.7
41,5,1986,17.05
41,5,1987,16.93
41,5,1988,17.26
41,5,1989,17.5
41,5,1990,17.59
41,5,1991,16.87
41,5,1992,16.81
41,5,1993,16.78
41,5,1994,17.71
41,5,1995,17.17
41,5,1996,16.88
41,5,1997,17.56
41,5,1998,16.79
41,5,1999,17.28
41,5,2000,17.64
41,5,2001,17.41
41,5,2002,17.21
41,5,2003,17.6
41,5,2004,17.08
41,5,2005,16.84
41,5,2006,17.84
41,5,2007,17.46
41,6,1983,17.41
41,6,1984,16.6
41,6,1985,16.65
41,6,1986,17.02
41,6,1987,16.93
41,6,1988,17.27
41,6,1989,17.43
41,6,1990,17.52
41,6,1991,16.83
41,6,1992,16.9
41,6,1993,16.89
41,6,1994,17.84
41,6,1995,17.2
41,6,1996,16.98
41,6,1997,17.68
41,6,1998,16.76
41,6,1999,17.31
41,6,2000,17.66
41,6,2001,17.5
41,6,2002,17.11
41,6,2003,17.61
41,6,2004,17.14
41,6,2005,16.94
41,6,2006,17.87
41,6,2007,17.54
41,7,1983,17.36
41,7,1984,16.47
41,7,1985,16.44
41,7,1986,16.9
41,7,1987,16.79
41,7,1988,17.15
41,7,1989,17.32
41,7,1990,17.37
41,7,1991,16.75
41,7,1992,16.93
41,7,1993,16.92
41,7,1994,17.84
41,7,1995,17.08
41,7,1996,16.92
41,7,1997,17.71
41,7,1998,16.72
41,7,1999,17.26
41,7,2000,17.58
41,7,2001,17.51
41,7,2002,16.96
41,7,2003,17.54
41,7,2004,17.14
41,7,2005,16.91
41,7,2006,17.78
41,7,2007,17.5
41,8,1983,17.22
41,8,1984,15.97
41,8,1985,16.23
41,8,1986,16.42
41,8,1987,16.47
41,8,1988,16.83
41,8,1989,16.79
41,8,1990,16.92
41,8,1991,16.33
41,8,1992,16.62
41,8,1993,16.58
41,8,1994,17.73
41,8,1995,16.52
41,8,1996,16.37
41,8,1997,17.2
41,8,1998,16.42
41,8,1999,16.98
41,8,2000,17.2
41,8,2001,17.32
41,8,2002,16.52
41,8,2003,17.21
41,8,2004,16.73
41,8,2005,16.26
41,8,2006,17.36
41,8,2007,17.32
41,9,1983,17.59
41,9,1984,16.43
41,9,1985,16.49
41,9,1986,16.78
41,9,1987,16.83
41,9,1988,17.19
41,9,1989,16.97
41,9,1990,17.21
41,9,1991,16.77
41,9,1992,17.2
41,9,1993,17.11
41,9,1994,18.16
41,9,1995,17.02
41,9,1996,16.9
41,9,1997,17.65
41,9,1998,16.96
41,9,1999,17.38
41,9,2000,17.65
41,9,2001,17.76
41,9,2002,17.05
41,9,2003,17.54
41,9,2004,17.22
41,9,2005,16.93
41,9,2006,17.86
41,9,2007,17.73
41,10,1983,18.03
41,10,1984,16.98
41,10,1985,16.9
41,10,1986,17.3
41,10,1987,17.26
41,10,1988,17.57
41,10,1989,17.35
41,10,1990,17.64
41,10,1991,17.21
41,10,1992,17.75
41,10,1993,17.63
41,10,1994,18.62
41,10,1995,17.52
41,10,1996,17.38
41,10,1997,18.12
41,10,1998,17.48
41,10,1999,17.78
41,10,2000,18.1
41,10,2001,18.1
41,10,2002,17.56
41,10,2003,17.88
41,10,2004,17.64
41,10,2005,17.56
41,10,2006,18.37
41,10,2007,18.23
41,11,1983,18.05
41,11,1984,16.99
41,11,1985,17.08
41,11,1986,17.38
41,11,1987,17.22
41,11,1988,17.5
41,11,1989,17.37
41,11,1990,17.71
41,11,1991,17.08
41,11,1992,17.68
41,11,1993,17.55
41,11,1994,18.61
41,11,1995,17.35
41,11,1996,17.11
41,11,1997,17.96
41,11,1998,17.35
41,11,1999,17.66
41,11,2000,17.95
41,11,2001,17.85
41,11,2002,17.43
41,11,2003,17.77
41,11,2004,17.41
41,11,2005,17.34
41,11,2006,18.26
41,11,2007,18.29
41,12,1983,17.09
41,12,1984,16.06
41,12,1985,16.54
41,12,1986,16.47
41,12,1987,16.27
41,12,1988,16.63
41,12,1989,16.5
41,12,1990,16.95
41,12,1991,16.06
41,12,1992,16.72
41,12,1993,16.57
41,12,1994,17.69
41,12,1995,16.25
41,12,1996,15.86
41,12,1997,16.83
41,12,1998,16.21
41,12,1999,16.57
41,12,2000,16.84
41,12,2001,16.74
41,12,2002,16.38
41,12,2003,16.84
41,12,2004,16.32
41,12,2005,16.02
41,12,2006,17.14
41,12,2007,17.37
41,13,1983,16.06
41,13,1984,15.08
41,13,1985,15.64
41,13,1986,15.41
41,13,1987,15.29
41,13,1988,15.71
41,13,1989,15.45
41,13,1990,16.13
41,13,1991,14.87
41,13,1992,15.68
41,13,1993,15.77
41,13,1994,16.65
41,13,1995,15.17
41,13,1996,14.77
41,13,1997,15.76
41,13,1998,15.27
41,13,1999,15.59
41,13,2000,15.88
41,13,2001,15.92
41,13,2002,15.49
41,13,2003,16.11
41,13,2004,15.44
41,13,2005,14.84
41,13,2006,15.96
41,13,2007,16.39
41,14,1983,16.31
41,14,1984,15.43
41,14,1985,15.97
41,14,1986,15.7
41,14,1987,15.7
41,14,1988,16.05
41,14,1989,15.68
41,14,1990,16.6
41,14,1991,15.09
41,14,1992,15.97
41,14,1993,16.21
41,14,1994,16.96
41,14,1995,15.49
41,14,1996,15.09
41,14,1997,16.02
41,14,1998,15.72
41,14,1999,15.99
41,14,2000,16.35
41,14,2001,16.44
41,14,2002,15.88
41,14,2003,16.54
41,14,2004,15.89
41,14,2005,15.24
41,14,2006,16.17
41,14,2007,16.71
41,15,1983,16.92
41,15,1984,16.16
41,15,1985,16.63
41,15,1986,16.48
41,15,1987,16.55
41,15,1988,16.74
41,15,1989,16.3
41,15,1990,17.32
41,15,1991,15.78
41,15,1992,16.7
41,15,1993,17.04
41,15,1994,17.72
41,15,1995,16.28
41,15,1996,15.94
41,15,1997,16.73
41,15,1998,16.66
41,15,1999,16.93
41,15,2000,17.26
41,15,2001,17.32
41,15,2002,16.76
41,15,2003,17.24
41,15,2004,16.77
41,15,2005,16.25
41,15,2006,16.93
41,15,2007,17.45
41,16,1983,17.38
41,16,1984,16.76
41,16,1985,17.12
41,16,1986,17.2
41,16,1987,17.23
41,16,1988,17.27
41,16,1989,16.81
41,16,1990,17.75
41,16,1991,16.42
41,16,1992,17.38
41,16,1993,17.72
41,16,1994,18.36
41,16,1995,16.99
41,16,1996,16.77
41,16,1997,17.35
41,16,1998,17.5
41,16,1999,17.81
41,16,2000,18.01
41,16,2001,17.99
41,16,2002,17.61
41,16,2003,17.76
41,16,2004,17.57
41,16,2005,17.26
41,16,2006,17.67
41,16,2007,18.12
41,17,1983,17.51
41,17,1984,17.19
41,17,1985,17.42
41,17,1986,17.6
41,17,1987,17.45
41,17,1988,17.52
41,17,1989,17.11
41,17,1990,17.8
41,17,1991,16.86
41,17,1992,17.82
41,17,1993,18.06
41,17,1994,18.7
41,17,1995,17.42
41,17,1996,17.3
41,17,1997,17.73
41,17,1998,17.93
41,17,1999,18.32
41,17,2000,18.37
41,17,2001,18.34
41,17,2002,18.22
41,17,2003,18.1
41,17,2004,18.19
41,17,2005,17.96
41,17,2006,18.15
41,17,2007,18.55
41,18,1983,16.31
41,18,1984,16.13
41,18,1985,16.44
41,18,1986,16.51
41,18,1987,16.39
41,18,1988,16.41
41,18,1989,16.08
41,18,1990,16.74
41,18,1991,15.73
41,18,1992,16.57
41,18,1993,16.68
41,18,1994,17.6
41,18,1995,16.27
41,18,1996,15.96
41,18,1997,16.28
41,18,1998,16.6
41,18,1999,16.89
41,18,2000,16.99
41,18,2001,16.89
41,18,2002,16.97
41,18,2003,16.77
41,18,2004,16.77
41,18,2005,16.45
41,18,2006,16.57
41,18,2007,16.98
41,19,1983,13.3
41,19,1984,13.19
41,19,1985,13.57
41,19,1986,13.53
41,19,1987,13.54
41,19,1988,13.5
41,19,1989,13.19
41,19,1990,14.04
41,19,1991,12.66
41,19,1992,13.44
41,19,1993,13.5
41,19,1994,14.7
41,19,1995,13.08
41,19,1996,12.71
41,19,1997,12.89
41,19,1998,13.21
41,19,1999,13.65
41,19,2000,13.75
41,19,2001,13.83
41,19,2002,13.74
41,19,2003,13.7
41,19,2004,13.45
41,19,2005,12.9
41,19,2006,13.01
41,19,2007,13.65
41,20,1983,10.92
41,20,1984,10.86
41,20,1985,11.18
41,20,1986,11.13
41,20,1987,11.3
41,20,1988,11.22
41,20,1989,10.87
41,20,1990,11.9
41,20,1991,10.2
41,20,1992,11.04
41,20,1993,11.02
41,20,1994,12.43
41,20,1995,10.6
41,20,1996,10.26
41,20,1997,10.31
41,20,1998,10.65
41,20,1999,11.17
41,20,2000,11.23
41,20,2001,11.49
41,20,2002,11.3
41,20,2003,11.28
41,20,2004,11.01
41,20,2005,10.24
41,20,2006,10.32
41,20,2007,11.22
41,21,1983,10.2
41,21,1984,10.18
41,21,1985,10.31
41,21,1986,10.36
41,21,1987,10.64
41,21,1988,10.59
41,21,1989,10.18
41,21,1990,11.31
41,21,1991,9.43
41,21,1992,10.4
41,21,1993,10.27
41,21,1994,11.82
41,21,1995,9.93
41,21,1996,9.66
41,21,1997,9.65
41,21,1998,10.04
41,21,1999,10.49
41,21,2000,10.53
41,21,2001,10.86
41,21,2002,10.72
41,21,2003,10.55
41,21,2004,10.52
41,21,2005,9.59
41,21,2006,9.65
41,21,2007,10.72
41,22,1983,10.8
41,22,1984,10.72
41,22,1985,10.68
41,22,1986,10.83
41,22,1987,11.18
41,22,1988,11.2
41,22,1989,10.86
41,22,1990,12.04
41,22,1991,10
41,22,1992,10.93
41,22,1993,10.83
41,22,1994,12.47
41,22,1995,10.57
41,22,1996,10.32
41,22,1997,10.32
41,22,1998,10.72
41,22,1999,11.05
41,22,2000,11.22
41,22,2001,11.53
41,22,2002,11.35
41,22,2003,11.2
41,22,2004,11.35
41,22,2005,10.26
41,22,2006,10.36
41,22,2007,11.55
42,2,1983,13.71
42,2,1984,12.4
42,2,1985,13.17
42,2,1986,13.57
42,2,1987,13.42
42,2,1988,14.16
42,2,1989,14.61
42,2,1990,14.51
42,2,1991,13.5
42,2,1992,13.34
42,2,1993,12.83
42,2,1994,13.97
42,2,1995,13.69
42,2,1996,12.82
42,2,1997,13.7
42,2,1998,13.76
42,2,1999,13.76
42,2,2000,14.25
42,2,2001,14.55
42,2,2002,14.6
42,2,2003,14.58
42,2,2004,13.82
42,2,2005,13.28
42,2,2006,14.72
42,2,2007,14.1
42,3,1983,15.78
42,3,1984,14.59
42,3,1985,15
42,3,1986,15.39
42,3,1987,15.24
42,3,1988,15.68
42,3,1989,16.22
42,3,1990,16.17
42,3,1991,15.39
42,3,1992,15.24
42,3,1993,14.83
42,3,1994,15.63
42,3,1995,15.3
42,3,1996,14.72
42,3,1997,15.46
42,3,1998,15.5
42,3,1999,15.73
42,3,2000,16.13
42,3,2001,16.19
42,3,2002,16.25
42,3,2003,16.27
42,3,2004,15.63
42,3,2005,15.3
42,3,2006,16.59
42,3,2007,16.07
42,4,1983,16.48
42,4,1984,15.49
42,4,1985,15.72
42,4,1986,16.14
42,4,1987,15.95
42,4,1988,16.3
42,4,1989,16.79
42,4,1990,16.79
42,4,1991,16.06
42,4,1992,15.96
42,4,1993,15.68
42,4,1994,16.5
42,4,1995,16.03
42,4,1996,15.63
42,4,1997,16.27
42,4,1998,16
42,4,1999,16.39
42,4,2000,16.8
42,4,2001,16.64
42,4,2002,16.67
42,4,2003,16.86
42,4,2004,16.23
42,4,2005,15.97
42,4,2006,17.12
42,4,2007,16.73
42,5,1983,16.52
42,5,1984,15.68
42,5,1985,15.82
42,5,1986,16.27
42,5,1987,16.09
42,5,1988,16.4
42,5,1989,16.78
42,5,1990,16.83
42,5,1991,16.11
42,5,1992,16.09
42,5,1993,15.91
42,5,1994,16.81
42,5,1995,16.21
42,5,1996,15.9
42,5,1997,16.5
42,5,1998,15.97
42,5,1999,16.43
42,5,2000,16.85
42,5,2001,16.6
42,5,2002,16.54
42,5,2003,16.87
42,5,2004,16.28
42,5,2005,16.06
42,5,2006,17.07
42,5,2007,16.79
42,6,1983,16.42
42,6,1984,15.62
42,6,1985,15.68
42,6,1986,16.17
42,6,1987,16.03
42,6,1988,16.32
42,6,1989,16.61
42,6,1990,16.68
42,6,1991,15.98
42,6,1992,16.07
42,6,1993,15.93
42,6,1994,16.85
42,6,1995,16.16
42,6,1996,15.86
42,6,1997,16.52
42,6,1998,15.86
42,6,1999,16.32
42,6,2000,16.72
42,6,2001,16.5
42,6,2002,16.31
42,6,2003,16.72
42,6,2004,16.21
42,6,2005,15.99
42,6,2006,16.91
42,6,2007,16.7
42,7,1983,16.45
42,7,1984,15.61
42,7,1985,15.59
42,7,1986,16.17
42,7,1987,16.01
42,7,1988,16.34
42,7,1989,16.63
42,7,1990,16.68
42,7,1991,16.01
42,7,1992,16.16
42,7,1993,16.04
42,7,1994,16.98
42,7,1995,16.14
42,7,1996,15.85
42,7,1997,16.58
42,7,1998,15.88
42,7,1999,16.29
42,7,2000,16.68
42,7,2001,16.48
42,7,2002,16.14
42,7,2003,16.7
42,7,2004,16.19
42,7,2005,15.95
42,7,2006,16.78
42,7,2007,16.65
42,8,1983,16.68
42,8,1984,15.59
42,8,1985,15.68
42,8,1986,16.16
42,8,1987,16.05
42,8,1988,16.42
42,8,1989,16.53
42,8,1990,16.66
42,8,1991,15.99
42,8,1992,16.27
42,8,1993,16.15
42,8,1994,17.21
42,8,1995,16.13
42,8,1996,15.84
42,8,1997,16.67
42,8,1998,16.07
42,8,1999,16.48
42,8,2000,16.82
42,8,2001,16.71
42,8,2002,16.16
42,8,2003,16.81
42,8,2004,16.29
42,8,2005,15.98
42,8,2006,16.98
42,8,2007,17.01
42,9,1983,17.02
42,9,1984,15.91
42,9,1985,15.89
42,9,1986,16.4
42,9,1987,16.29
42,9,1988,16.67
42,9,1989,16.64
42,9,1990,16.83
42,9,1991,16.23
42,9,1992,16.7
42,9,1993,16.51
42,9,1994,17.59
42,9,1995,16.51
42,9,1996,16.26
42,9,1997,17.11
42,9,1998,16.47
42,9,1999,16.84
42,9,2000,17.25
42,9,2001,17.12
42,9,2002,16.65
42,9,2003,17.08
42,9,2004,16.72
42,9,2005,16.53
42,9,2006,17.47
42,9,2007,17.48
42,10,1983,16.96
42,10,1984,15.85
42,10,1985,15.93
42,10,1986,16.28
42,10,1987,16.14
42,10,1988,16.53
42,10,1989,16.44
42,10,1990,16.72
42,10,1991,16.05
42,10,1992,16.68
42,10,1993,16.44
42,10,1994,17.54
42,10,1995,16.39
42,10,1996,16.15
42,10,1997,17.01
42,10,1998,16.36
42,10,1999,16.73
42,10,2000,17.17
42,10,2001,16.99
42,10,2002,16.64
42,10,2003,16.92
42,10,2004,16.61
42,10,2005,16.45
42,10,2006,17.43
42,10,2007,17.48
42,11,1983,16.29
42,11,1984,15.18
42,11,1985,15.6
42,11,1986,15.57
42,11,1987,15.39
42,11,1988,15.82
42,11,1989,15.71
42,11,1990,16.12
42,11,1991,15.18
42,11,1992,15.96
42,11,1993,15.73
42,11,1994,16.87
42,11,1995,15.52
42,11,1996,15.2
42,11,1997,16.11
42,11,1998,15.53
42,11,1999,15.92
42,11,2000,16.35
42,11,2001,16.15
42,11,2002,15.85
42,11,2003,16.18
42,11,2004,15.76
42,11,2005,15.42
42,11,2006,16.57
42,11,2007,16.83
42,12,1983,15.11
42,12,1984,14.09
42,12,1985,14.84
42,12,1986,14.37
42,12,1987,14.24
42,12,1988,14.76
42,12,1989,14.49
42,12,1990,15.14
42,12,1991,13.85
42,12,1992,14.78
42,12,1993,14.62
42,12,1994,15.71
42,12,1995,14.31
42,12,1996,13.78
42,12,1997,14.79
42,12,1998,14.29
42,12,1999,14.65
42,12,2000,15.12
42,12,2001,14.97
42,12,2002,14.66
42,12,2003,15.12
42,12,2004,14.59
42,12,2005,13.95
42,12,2006,15.19
42,12,2007,15.68
42,13,1983,15.03
42,13,1984,14.1
42,13,1985,14.73
42,13,1986,14.28
42,13,1987,14.23
42,13,1988,14.63
42,13,1989,14.24
42,13,1990,15.12
42,13,1991,13.6
42,13,1992,14.56
42,13,1993,14.72
42,13,1994,15.56
42,13,1995,14.14
42,13,1996,13.69
42,13,1997,14.61
42,13,1998,14.35
42,13,1999,14.61
42,13,2000,15.13
42,13,2001,15.02
42,13,2002,14.68
42,13,2003,15.12
42,13,2004,14.59
42,13,2005,13.91
42,13,2006,14.93
42,13,2007,15.45
42,14,1983,16.1
42,14,1984,15.32
42,14,1985,15.76
42,14,1986,15.55
42,14,1987,15.5
42,14,1988,15.79
42,14,1989,15.34
42,14,1990,16.31
42,14,1991,14.77
42,14,1992,15.76
42,14,1993,15.96
42,14,1994,16.79
42,14,1995,15.36
42,14,1996,15.03
42,14,1997,15.86
42,14,1998,15.7
42,14,1999,15.89
42,14,2000,16.56
42,14,2001,16.4
42,14,2002,16.09
42,14,2003,16.42
42,14,2004,15.98
42,14,2005,15.39
42,14,2006,16.16
42,14,2007,16.69
42,15,1983,16.15
42,15,1984,15.6
42,15,1985,15.95
42,15,1986,16.05
42,15,1987,15.85
42,15,1988,16.03
42,15,1989,15.59
42,15,1990,16.51
42,15,1991,15.11
42,15,1992,16.08
42,15,1993,16.22
42,15,1994,17.12
42,15,1995,15.68
42,15,1996,15.52
42,15,1997,16.16
42,15,1998,16.06
42,15,1999,16.3
42,15,2000,16.89
42,15,2001,16.68
42,15,2002,16.61
42,15,2003,16.68
42,15,2004,16.39
42,15,2005,15.86
42,15,2006,16.48
42,15,2007,16.97
42,16,1983,15.14
42,16,1984,14.78
42,16,1985,15.16
42,16,1986,15.43
42,16,1987,15.07
42,16,1988,15.15
42,16,1989,14.77
42,16,1990,15.61
42,16,1991,14.36
42,16,1992,15.26
42,16,1993,15.39
42,16,1994,16.31
42,16,1995,14.89
